responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_start_date,experiment_date,experiment_start_clock_time,experiment_start_time_local,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key,experiment_end_date,experiment_end_clock_time,experiment_end_time_local,experiment_duration_ms
6569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,4, have ,548,91,1309873.100000009,,,,,,,73.203125,526,93.203125,570.046875,1,4,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,4, have ,549,93,1309935.200000003,,,,,,,73.203125,526,93.203125,570.046875,1,4,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,4, have ,549,93,1309985.600000009,,,,,,,73.203125,526,93.203125,570.046875,1,4,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,4, have ,549,93,1310032.300000012,,,,,,,73.203125,526,93.203125,570.046875,1,4,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,4, have ,552,93,1310073.800000012,,,,,,,73.203125,526,93.203125,570.046875,1,4,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,4, have ,561,90,1310122.5,,,,,,,73.203125,526,93.203125,570.046875,1,4,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,29,5,10,11,4, have ,533,89,,hover,316.09999999403954,316.09999999403954,0.9308265342319971,0.644921875,75,63.203125,526,103.203125,570.046875,1,4,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,581,92,1310174.100000009,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,583,94,1310235,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
6982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,583,94,1310285.800000012,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,583,94,1310332.200000003,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,583,94,1310377.200000003,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,588,93,1310431,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,595,89,1310473,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,597,88,1310521.800000012,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,612,83,1310574,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,620,80,1310623.100000009,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,624,80,1310673.700000003,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,624,80,1310726.700000003,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,627,79,1310772.800000012,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,634,79,1310823.100000009,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,5, staggered ,648,79,1310873.900000006,,,,,,,73.203125,570.046875,93.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,29,5,10,11,5, staggered ,574,89,,hover,766.4000000059605,766.4000000059605,0.9516899338721528,0.369921875,75,63.203125,570.046875,103.203125,655.109375,1,5,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,656,78,1310922.700000003,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,673,78,1310973.700000003,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,687,78,1311023.200000003,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,694,78,1311073.100000009,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,695,78,1311133.600000009,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,695,78,1311185.200000003,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,695,78,1311232,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
7968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,701,78,1311272.5,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,717,78,1311323.300000012,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,6, starting ,719,78,1311373.400000006,,,,,,,73.203125,655.109375,93.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,29,5,10,11,6, starting ,656,78,,hover,479.19999998807907,479.19999998807907,0.9978038067349927,0.369921875,75,63.203125,655.109375,103.203125,719.140625,1,6,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,7," times, ",722,78,1311424.5,,,,,,,73.203125,719.140625,93.203125,772.15625,1,7,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,7," times, ",734,78,1311474.5,,,,,,,73.203125,719.140625,93.203125,772.15625,1,7,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,7," times, ",748,77,1311523.5,,,,,,,73.203125,719.140625,93.203125,772.15625,1,7,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,7," times, ",764,77,1311574.5,,,,,,,73.203125,719.140625,93.203125,772.15625,1,7,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,7," times, ",771,77,1311624.400000006,,,,,,,73.203125,719.140625,93.203125,772.15625,1,7,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,29,5,10,11,7," times, ",720,78,,hover,239.6000000089407,239.6000000089407,0.9781903919834954,0.344921875,75,63.203125,719.140625,103.203125,772.15625,1,7,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,8, too? ,779,77,1311674.800000012,,,,,,,73.203125,772.15625,93.203125,812.203125,1,8,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,8, too? ,787,77,1311723.400000006,,,,,,,73.203125,772.15625,93.203125,812.203125,1,8,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,8, too? ,796,77,1311774.400000006,,,,,,,73.203125,772.15625,93.203125,812.203125,1,8,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,8, too? ,800,77,1311821.600000009,,,,,,,73.203125,772.15625,93.203125,812.203125,1,8,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,8, too? ,808,77,1311874.5,,,,,,,73.203125,772.15625,93.203125,812.203125,1,8,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,29,5,10,11,8, too? ,775,77,,hover,265.3999999910593,265.3999999910593,0.9949278189621538,0.369921875,75,63.203125,772.15625,103.203125,812.203125,1,8,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,817,79,1311923.5,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,825,80,1311974.400000006,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,833,81,1312024.300000012,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,835,81,1312072.400000006,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,836,81,1312126.600000009,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,843,81,1312173.800000012,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,849,81,1312222.900000006,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
8983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,849,81,1312287.700000003,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,851,81,1312330.800000012,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,859,82,1312372.400000006,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,864,82,1312423,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,9, Should ,871,82,1312473.5,,,,,,,73.203125,812.203125,93.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,29,5,10,11,9, Should ,814,78,,hover,583.1000000089407,583.1000000089407,0.9628966223132037,0.469921875,75,63.203125,812.203125,103.203125,873.265625,1,9,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,878,84,1312522.600000009,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,890,84,1312573.700000003,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,899,84,1312623.100000009,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,900,84,1312685.900000006,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,900,84,1312735,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,900,84,1312781.800000012,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,900,84,1312829.100000009,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,29,5,10,11,10, people ,904,84,1312882.400000006,,,,,,,73.203125,873.265625,93.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
9599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,29,5,10,11,10, people ,874,83,,hover,416.29999999701977,416.29999999701977,0.7912698412698412,0.519921875,75,63.203125,873.265625,103.203125,932.328125,1,10,,,elementary,5,,,,2026-07-02T20:56:44.148Z,,2026-07-02,2026-07-02,15:56:44,2026-07-02 15:56:44,,,,,,,,,,,
